000719244,P000719244,Scott,Robin,Amy,77610 Misty Oval,Lake Christinaview,MT,41047-4982,ras@hood.edu,04/07/1986,6906675838,No,ras,G,MJBAECON,SR,2012/FALL,13,NULL,NULL,Tina Shaffer,shaffer@hood.edu
000506087,P000506087,Mccarthy,Sarah,Diana,26407 Robert Row,Gomezberg,WY,95001-3537,sdm68@hood.edu,08/19/1992,7907393748,No,sdm68,G,MJMSBIFX,SR,2013/SPRING,15,NULL,NULL,Jimmy Smith,smith@hood.edu
000286003,P000286003,Sanchez,Shawna,Kellie,012 Jeremy Islands Suite 882,Cherylville,GA,28459-6319,sks@hood.edu,04/18/1975,6512599415,No,sks,G,MJMSBIFX,SR,2015/FALL,14,NULL,NULL,Raymond Fletcher,fletcher@hood.edu
000454305,P000454305,Briggs,Virginia,Traci,262 Curtis Junctions Apt. 185,East Darinhaven,PA,13666-3735,vtb@hood.edu,05/30/1996,0812079822,No,vtb,G,MJBAPHIL,SR,2012/FALL,16,NULL,NULL,Jennifer Gill,gill@hood.edu
000810057,P000810057,Spencer,Michael,Charles,31222 Elizabeth Grove Apt. 924,North Joelmouth,OR,80899-6554,mcs@hood.edu,05/28/1988,7516958929,Yes,mcs,G,MJBABIOL,SR,2012/SPRING,15,NULL,NULL,Jacqueline Webb,webb@hood.edu
000748755,P000748755,Martin,Katelyn,Kristen,75881 Regina Road Suite 459,Lake Ashley,NM,78268-1790,kkm@hood.edu,10/17/1981,0347359200,No,kkm,G,MJBAMATH,SR,2014/SPRING,12,NULL,NULL,Kevin Avery,avery@hood.edu
000090506,P000090506,Stanley,Mckenzie,Marie,9501 Michael Track,Michaelahaven,SC,16540-9950,mms@hood.edu,12/01/1999,9750584454,No,mms,G,MJBAPHIL,SR,2016/FALL,14,NULL,NULL,Teresa Jackson,jackson@hood.edu
000491571,P000491571,Stafford,Michelle,Stephanie,53106 Wong Meadows,Reyesside,NM,63733-7962,mss@hood.edu,09/21/1994,5157381807,No,mss,G,MJBAPSCI,SR,2014/FALL,15,NULL,NULL,Heidi Booker,booker@hood.edu
000737878,P000737878,Barnes,Margaret,Kimberly,9586 Elizabeth Estates Apt. 292,North Mauricetown,OH,04579-7309,mkb@hood.edu,05/28/1994,8714773263,No,mkb,G,MJBAPSCI,SR,2014/FALL,18,NULL,NULL,Jennifer Gill,gill@hood.edu
000633681,P000633681,Johnston,Rebecca,Christine,698 Garrett Flat Apt. 893,Crawfordburgh,WV,43047-0333,rcj@hood.edu,02/28/1979,1566333200,No,rcj,G,MJBAMATH,SR,2017/FALL,18,NULL,NULL,Melissa Harmon,harmon@hood.edu
000558847,P000558847,Wiggins,Stacey,Ann,4230 Thomas Light Apt. 908,East Alice,MD,31834-6979,saw61@hood.edu,10/19/1983,8188636844,No,saw61,G,MJBAPSY,SR,2014/SPRING,15,NULL,NULL,Teresa Jackson,jackson@hood.edu
000362493,P000362493,Johnson,Samantha,Kimberly,602 Anderson Tunnel Suite 425,Wardmouth,WI,27818-6376,skj@hood.edu,12/11/1986,3306917137,No,skj,G,MJMSBIFX,SR,2016/SPRING,18,NULL,NULL,Teresa Jackson,jackson@hood.edu
000555481,P000555481,Williams,Joshua,Michael,91001 Pamela Ramp,Port Dana,WV,23448-9429,jmw@hood.edu,06/21/1991,9971111321,Yes,jmw,G,MJBAPSY,SR,2014/SPRING,15,NULL,NULL,Melissa Harmon,harmon@hood.edu
000932855,P000932855,Gonzalez,Cameron,Kevin,564 Michael Squares Suite 198,Lake Johnborough,VT,88532-8629,ckg@hood.edu,03/17/1985,7871909367,Yes,ckg,G,MJBSCS,SR,2013/FALL,16,NULL,NULL,Teresa Jackson,jackson@hood.edu
000943275,P000943275,Johnson,Katie,Brittany,22276 Fisher Pike Suite 996,South Stephaniefurt,CA,92196-0149,kbj@hood.edu,08/21/1977,6768158597,No,kbj,G,MJBAPHIL,SR,2014/FALL,14,Yes Athlete,NULL,Anthony Patterson,patterson@hood.edu
000844193,P000844193,Fisher,Steven,Andrew,7640 Jeffrey Squares,East Amandafurt,AZ,04475-0328,saf@hood.edu,10/26/1981,1426174439,Yes,saf,G,MJMSCYBR,SR,2012/SPRING,13,NULL,NULL,Melissa Harmon,harmon@hood.edu
000431959,P000431959,Sullivan,Tiffany,Ann,947 Colon Forges,West Stephen,NY,08879-6743,tas@hood.edu,06/01/1970,0628436961,No,tas,G,MJMSCS,SR,2015/FALL,13,NULL,NULL,Charles Graham,graham@hood.edu
000092474,P000092474,Smith,Tim,Zachary,52396 Stephanie Villages Apt. 464,Raymondberg,WV,10780-0126,tzs@hood.edu,06/20/1998,2903295838,Yes,tzs,G,MJBABIOL,SR,2016/FALL,16,NULL,NULL,Michele Shelton,shelton@hood.edu
000391071,P000391071,Hood,Brian,Jeffrey,2580 Mcintosh Shoals,Michellechester,WI,67099-5544,bjh@hood.edu,09/08/1992,1911704475,Yes,bjh,G,MJMSCS,SR,2015/FALL,14,NULL,NULL,Jacqueline Webb,webb@hood.edu
000072391,P000072391,King,Ann,Shannon,421 Rhonda Vista,South Normachester,NY,21273-2508,ask@hood.edu,08/06/1984,6503668862,No,ask,G,MJBAMATH,SR,2013/SPRING,13,NULL,NULL,Jennifer Gill,gill@hood.edu
000983480,P000983480,Greer,Brian,John,07765 Kelley Pike Apt. 081,West Jessica,MS,98108-6634,bjg@hood.edu,05/09/1986,7345952838,Yes,bjg,G,MJBAPSCI,SR,2013/FALL,15,Yes Athlete,NULL,April Gross,gross@hood.edu
000000399,P000000399,Martinez,William,Jonathan,537 Vasquez Roads,East Seanport,SD,38413-7017,wjm@hood.edu,11/29/1993,8168930143,Yes,wjm,G,MJMSBIFX,SR,2015/FALL,13,NULL,NULL,Jimmy Smith,smith@hood.edu
000064733,P000064733,Jackson,Dustin,Richard,2604 Leslie Island,New Kathy,PA,15112-9907,drj@hood.edu,06/07/1974,7946078613,Yes,drj,G,MJBAPSCI,SR,2018/FALL,15,Yes Athlete,NULL,Teresa Jackson,jackson@hood.edu
000452826,P000452826,Rangel,Michael,Michael,1828 Daniel Plaza Suite 568,East Karashire,NJ,15666-0290,mmr@hood.edu,06/07/1970,3047838500,Yes,mmr,G,MJBAECON,SR,2015/FALL,15,NULL,NULL,Melissa Harmon,harmon@hood.edu
000533097,P000533097,Patrick,Miguel,Devin,83194 Blake Mews Suite 900,North Brent,MD,12161-9930,mdp@hood.edu,05/24/1999,3453561553,Yes,mdp,G,MJMSBIFX,SR,2014/SPRING,12,Yes Athlete,NULL,Jimmy Smith,smith@hood.edu
000004604,P000004604,Walker,Cody,Riley,4024 Christina Spring,North Aaronbury,WA,13066-3745,crw@hood.edu,02/29/1979,7997871749,Yes,crw,G,MJBACHEM,SR,2017/FALL,13,NULL,NULL,Julie Burgess,burgess@hood.edu
000454045,P000454045,Welch,Lauren,Samantha,166 Kenneth Flats Suite 044,Edwardbury,ID,26151-1586,lsw@hood.edu,03/11/1985,2566307012,No,lsw,G,MJBAMATH,SR,2014/FALL,16,NULL,NULL,Raymond Fletcher,fletcher@hood.edu
000656511,P000656511,Gibbs,Veronica,Bianca,86542 Shaw Port Apt. 991,New Katiebury,OK,52766-6283,vbg@hood.edu,03/07/1982,0939880779,No,vbg,G,MJBAPSY,SR,2013/FALL,15,NULL,NULL,Emily Coleman,coleman@hood.edu
000166033,P000166033,Grant,Katrina,Ruth,134 Deleon Tunnel Apt. 034,Lake Tiffany,KS,83349-8194,krg@hood.edu,11/05/1994,2391902565,No,krg,G,MJMSCS,SR,2017/FALL,13,NULL,NULL,April Gross,gross@hood.edu
000332241,P000332241,Gordon,Sandra,Yvette,813 Sutton Plain Apt. 614,Lake Bradley,KY,34738-8327,syg@hood.edu,03/04/1989,6453934381,No,syg,G,MJBSCS,SR,2016/FALL,17,Yes Athlete,NULL,Kevin Avery,avery@hood.edu
000857736,P000857736,Hopkins,Rachael,Brandy,9049 Jeremy Prairie,Caintown,KY,58595-5216,rbh@hood.edu,01/17/1994,5946763592,No,rbh,G,MJBACHEM,SR,2013/FALL,4,NULL,NULL,Raymond Fletcher,fletcher@hood.edu
000566286,P000566286,Page,Lindsey,Marie,07729 Diane Motorway,Kimville,AL,89753-8306,lmp@hood.edu,09/23/1975,6911286585,No,lmp,G,MJBAMATH,SR,2012/FALL,4,NULL,NULL,Julie Burgess,burgess@hood.edu
000602916,P000602916,Smith,Willie,Gabriel,25043 Gina Forks Suite 569,Barbarashire,AK,45025-9101,wgs@hood.edu,05/15/1995,0503966248,Yes,wgs,G,MJBAECON,SR,2016/FALL,3,NULL,NULL,Charles Graham,graham@hood.edu
000970908,P000970908,Hutchinson,Robert,Miguel,82215 Kathleen Centers,North Clayton,IL,25044-3450,rmh@hood.edu,08/13/1985,1406863776,Yes,rmh,G,MJMSCYBR,SR,2013/FALL,4,NULL,NULL,Melissa Harmon,harmon@hood.edu
000389845,P000389845,Sawyer,David,Timothy,7618 Solomon Mill Suite 944,North Curtishaven,ID,42555-4443,dts@hood.edu,09/21/1970,7855029321,Yes,dts,G,MJBAMATH,SR,2016/SPRING,11,NULL,NULL,Tina Shaffer,shaffer@hood.edu
000404739,P000404739,French,Michelle,Hayley,403 Sara Shoal Apt. 752,Griffithfort,TN,97750-0897,mhf@hood.edu,01/20/1970,5052423625,No,mhf,G,MJMSCS,SR,2015/FALL,1,NULL,NULL,Teresa Jackson,jackson@hood.edu
000682463,P000682463,Carter,Stephanie,Paula,6857 Albert Route Suite 925,East Tiffany,OK,96606-8356,spc@hood.edu,11/05/1981,5588137844,No,spc,G,MJBAMATH,SR,2012/SPRING,1,Yes Athlete,NULL,Emily Coleman,coleman@hood.edu
000503188,P000503188,Martinez,Ashley,Mariah,4550 Robert Dale,Simpsonland,ND,28470-0119,amm@hood.edu,01/31/1999,1236674654,No,amm,G,MJBSCS,SR,2014/FALL,1,NULL,NULL,Jacqueline Webb,webb@hood.edu
000676851,P000676851,Nelson,Kristina,Kari,7930 Lisa Freeway Apt. 105,New Andrewchester,DE,04187-9187,kkn@hood.edu,02/08/1971,9706173208,No,kkn,G,MJBAMATH,SR,2012/FALL,2,NULL,NULL,Anthony Patterson,patterson@hood.edu
000284513,P000284513,Butler,Andrew,Ryan,07909 Kelsey Greens,South Lukefurt,OK,52128-7363,arb@hood.edu,08/13/1972,1477044710,Yes,arb,G,MJBAHIST,OTHER,2015/SPRING,7,NULL,NULL,Lisa Baldwin,baldwin@hood.edu
000715161,P000715161,Mitchell,Michael,James,954 Jessica Mountains Apt. 799,Lake James,CT,63762-4139,mjm@hood.edu,04/19/1988,9318577143,Yes,mjm,G,MJBSCS,OTHER,2015/FALL,6,Yes Athlete,NULL,Emily Coleman,coleman@hood.edu
